{'eta': 0.48701377746002533, 'gamma': 0.051984939722244605, 'eval_metric': 'error@0.5', 'max_depth': 10, 'subsample': 0.6244935853441509, 'sampling_method': 'gradient_based', 'lambda': 2.3163592828027566, 'min_child_weight': 1, 'num_parallel_tree': 7, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043901, 'tree_no': 130}
{'eta': 0.4609330099885432, 'gamma': 0.3231604603203313, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.9448487641083662, 'sampling_method': 'gradient_based', 'lambda': 2.985597663882792, 'min_child_weight': 2, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043606, 'tree_no': 131}
{'eta': 0.47533481405339656, 'gamma': 0.43018810826641696, 'eval_metric': 'error@0.5', 'max_depth': 7, 'subsample': 0.6741005364707563, 'sampling_method': 'gradient_based', 'lambda': 1.975586987305252, 'min_child_weight': 2, 'num_parallel_tree': 14, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.04508, 'tree_no': 132}
{'eta': 0.41139722502061243, 'gamma': 0.24536644151897402, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.9812227660892452, 'sampling_method': 'gradient_based', 'lambda': 2.4721264333086546, 'min_child_weight': 1, 'num_parallel_tree': 7, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043606, 'tree_no': 133}
{'eta': 0.44218614703514225, 'gamma': 0.15957419605693052, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.6079099739693826, 'sampling_method': 'gradient_based', 'lambda': 2.798379657543171, 'min_child_weight': 1, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043312, 'tree_no': 134}
{'eta': 0.4647035535706494, 'gamma': 0.47872063052802294, 'eval_metric': 'error@0.5', 'max_depth': 7, 'subsample': 0.6325830030972454, 'sampling_method': 'gradient_based', 'lambda': 0.23299160868424007, 'min_child_weight': 1, 'num_parallel_tree': 15, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.046847, 'tree_no': 135}
{'eta': 0.48452452323302286, 'gamma': 0.09128515830535844, 'eval_metric': 'error@0.5', 'max_depth': 10, 'subsample': 0.9948682438585734, 'sampling_method': 'gradient_based', 'lambda': 2.9278543411671025, 'min_child_weight': 1, 'num_parallel_tree': 14, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.044785, 'tree_no': 136}
{'eta': 0.4155018317032983, 'gamma': 0.48087035074214207, 'eval_metric': 'error@0.5', 'max_depth': 5, 'subsample': 0.6359873058517843, 'sampling_method': 'gradient_based', 'lambda': 2.762135138706539, 'min_child_weight': 4, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.044785, 'tree_no': 137}
{'eta': 0.3423442245557101, 'gamma': 0.012043748061091097, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.6492445860148875, 'sampling_method': 'gradient_based', 'lambda': 0.0713510129131778, 'min_child_weight': 6, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.042722, 'tree_no': 138}
{'eta': 0.40396464260716963, 'gamma': 0.028862772268372305, 'eval_metric': 'error@0.5', 'max_depth': 5, 'subsample': 0.616498612954902, 'sampling_method': 'gradient_based', 'lambda': 2.051329713798846, 'min_child_weight': 10, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.046258, 'tree_no': 139}
{'eta': 0.492951617971199, 'gamma': 0.21631538189829802, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.8175712750679278, 'sampling_method': 'gradient_based', 'lambda': 2.9183702079123757, 'min_child_weight': 10, 'num_parallel_tree': 15, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043312, 'tree_no': 140}
{'eta': 0.4837311059401413, 'gamma': 0.3617870987354, 'eval_metric': 'error@0.5', 'max_depth': 10, 'subsample': 0.7611844828970171, 'sampling_method': 'gradient_based', 'lambda': 0.022145013317351747, 'min_child_weight': 2, 'num_parallel_tree': 9, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043606, 'tree_no': 141}
{'eta': 0.488923722028994, 'gamma': 0.053729512636366994, 'eval_metric': 'error@0.5', 'max_depth': 6, 'subsample': 0.9614487578566531, 'sampling_method': 'gradient_based', 'lambda': 0.036467765932116425, 'min_child_weight': 5, 'num_parallel_tree': 8, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.044785, 'tree_no': 142}
{'eta': 0.49773856789319504, 'gamma': 0.05840755852293211, 'eval_metric': 'error@0.5', 'max_depth': 4, 'subsample': 0.6143186604893613, 'sampling_method': 'gradient_based', 'lambda': 0.4999869032052242, 'min_child_weight': 1, 'num_parallel_tree': 9, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.045669, 'tree_no': 143}
{'eta': 0.2629215771168122, 'gamma': 0.03837402402998508, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.6331087381028548, 'sampling_method': 'gradient_based', 'lambda': 2.991552347199555, 'min_child_weight': 9, 'num_parallel_tree': 12, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.04449, 'tree_no': 144}
{'eta': 0.4992434873601798, 'gamma': 0.44814535077752166, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.7214775280895007, 'sampling_method': 'gradient_based', 'lambda': 2.9262013627383094, 'min_child_weight': 9, 'num_parallel_tree': 14, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.044196, 'tree_no': 145}
{'eta': 0.4980706505209401, 'gamma': 0.15144498580828064, 'eval_metric': 'error@0.5', 'max_depth': 5, 'subsample': 0.6091331159625781, 'sampling_method': 'gradient_based', 'lambda': 1.8773174493746316, 'min_child_weight': 1, 'num_parallel_tree': 8, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.045669, 'tree_no': 146}
{'eta': 0.48597811550713604, 'gamma': 0.07933338571507076, 'eval_metric': 'error@0.5', 'max_depth': 11, 'subsample': 0.8291594102661646, 'sampling_method': 'gradient_based', 'lambda': 2.98440833469662, 'min_child_weight': 1, 'num_parallel_tree': 7, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043312, 'tree_no': 147}
{'eta': 0.47422176412085393, 'gamma': 0.16315964093376017, 'eval_metric': 'error@0.5', 'max_depth': 6, 'subsample': 0.9817312918710079, 'sampling_method': 'gradient_based', 'lambda': 2.2250100820134713, 'min_child_weight': 2, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.042428, 'tree_no': 148}
{'eta': 0.49757774181959596, 'gamma': 0.04962498475829591, 'eval_metric': 'error@0.5', 'max_depth': 5, 'subsample': 0.6278076840373427, 'sampling_method': 'gradient_based', 'lambda': 2.5238428232441215, 'min_child_weight': 6, 'num_parallel_tree': 13, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.045374, 'tree_no': 149}
{'eta': 0.38869847753523884, 'gamma': 0.4148732822792218, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.6121081390663303, 'sampling_method': 'gradient_based', 'lambda': 0.13624792761562454, 'min_child_weight': 7, 'num_parallel_tree': 7, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043901, 'tree_no': 150}
{'eta': 0.47060765298725316, 'gamma': 0.1591598653381926, 'eval_metric': 'error@0.5', 'max_depth': 4, 'subsample': 0.9885885686947435, 'sampling_method': 'gradient_based', 'lambda': 2.8748648863408772, 'min_child_weight': 2, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.046258, 'tree_no': 151}
{'eta': 0.48596299683803257, 'gamma': 0.3131330901496696, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.7882352919039045, 'sampling_method': 'gradient_based', 'lambda': 0.04221569980693585, 'min_child_weight': 1, 'num_parallel_tree': 7, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043901, 'tree_no': 152}
{'eta': 0.48317359120868786, 'gamma': 0.4680030826745251, 'eval_metric': 'error@0.5', 'max_depth': 5, 'subsample': 0.6240507688623181, 'sampling_method': 'gradient_based', 'lambda': 2.2611817999514416, 'min_child_weight': 3, 'num_parallel_tree': 15, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043606, 'tree_no': 153}
{'eta': 0.459524668709154, 'gamma': 0.17114877567424963, 'eval_metric': 'error@0.5', 'max_depth': 7, 'subsample': 0.8128940552205818, 'sampling_method': 'gradient_based', 'lambda': 0.7460925137296082, 'min_child_weight': 4, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043606, 'tree_no': 154}
{'eta': 0.42358547428833154, 'gamma': 0.16532417019940615, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.9144469467257241, 'sampling_method': 'gradient_based', 'lambda': 0.07088925839110383, 'min_child_weight': 8, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043312, 'tree_no': 155}
{'eta': 0.4842360514621043, 'gamma': 0.23697237837473611, 'eval_metric': 'error@0.5', 'max_depth': 6, 'subsample': 0.7296446271848521, 'sampling_method': 'gradient_based', 'lambda': 1.855275303669038, 'min_child_weight': 4, 'num_parallel_tree': 16, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.044196, 'tree_no': 156}
{'eta': 0.4932524035731065, 'gamma': 0.25773310993969123, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.6461056299209572, 'sampling_method': 'gradient_based', 'lambda': 2.9889568247544664, 'min_child_weight': 1, 'num_parallel_tree': 11, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043312, 'tree_no': 157}
{'eta': 0.49895079073612186, 'gamma': 0.02013723817409463, 'eval_metric': 'error@0.5', 'max_depth': 9, 'subsample': 0.6429521122660006, 'sampling_method': 'gradient_based', 'lambda': 0.028796916561363406, 'min_child_weight': 1, 'num_parallel_tree': 12, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043017, 'tree_no': 158}
{'eta': 0.495428372185275, 'gamma': 0.07326866552829303, 'eval_metric': 'error@0.5', 'max_depth': 6, 'subsample': 0.6557495127803593, 'sampling_method': 'gradient_based', 'lambda': 0.007654371372279312, 'min_child_weight': 7, 'num_parallel_tree': 7, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043606, 'tree_no': 159}
{'eta': 0.49430643227922294, 'gamma': 0.44308551007626784, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.7995124329190466, 'sampling_method': 'gradient_based', 'lambda': 0.07075785887093622, 'min_child_weight': 6, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.04449, 'tree_no': 160}
{'eta': 0.4930452790476208, 'gamma': 0.036575811536766034, 'eval_metric': 'error@0.5', 'max_depth': 11, 'subsample': 0.6098686607941564, 'sampling_method': 'gradient_based', 'lambda': 1.2439455350294484, 'min_child_weight': 1, 'num_parallel_tree': 9, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.044196, 'tree_no': 161}
{'eta': 0.48101436388986424, 'gamma': 0.42901726199567936, 'eval_metric': 'error@0.5', 'max_depth': 9, 'subsample': 0.9337377735860315, 'sampling_method': 'gradient_based', 'lambda': 2.9093390843259725, 'min_child_weight': 1, 'num_parallel_tree': 10, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043312, 'tree_no': 162}
{'eta': 0.4779312963436211, 'gamma': 0.49210961619113286, 'eval_metric': 'error@0.5', 'max_depth': 11, 'subsample': 0.7110760900998042, 'sampling_method': 'gradient_based', 'lambda': 2.4273163014317545, 'min_child_weight': 1, 'num_parallel_tree': 7, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043606, 'tree_no': 163}
{'eta': 0.14342954531981994, 'gamma': 0.08973680534864992, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.6473899156358265, 'sampling_method': 'gradient_based', 'lambda': 0.8138308271654556, 'min_child_weight': 9, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.044196, 'tree_no': 164}
{'eta': 0.4929937045159494, 'gamma': 0.3905401661022702, 'eval_metric': 'error@0.5', 'max_depth': 8, 'subsample': 0.6416218809040486, 'sampling_method': 'gradient_based', 'lambda': 0.0901333577173008, 'min_child_weight': 5, 'num_parallel_tree': 16, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.044196, 'tree_no': 165}
{'eta': 0.49271131951953356, 'gamma': 0.25922807539212545, 'eval_metric': 'error@0.5', 'max_depth': 6, 'subsample': 0.6430718786067685, 'sampling_method': 'gradient_based', 'lambda': 0.9016763591917426, 'min_child_weight': 1, 'num_parallel_tree': 10, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.04449, 'tree_no': 166}
{'eta': 0.4672049194170932, 'gamma': 0.4370647251146896, 'eval_metric': 'error@0.5', 'max_depth': 7, 'subsample': 0.633570745437876, 'sampling_method': 'gradient_based', 'lambda': 0.5832638477647553, 'min_child_weight': 10, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.04508, 'tree_no': 167}
{'eta': 0.48999259849446375, 'gamma': 0.49225591799961776, 'eval_metric': 'error@0.5', 'max_depth': 6, 'subsample': 0.6328836831760132, 'sampling_method': 'gradient_based', 'lambda': 1.4856761560778673, 'min_child_weight': 9, 'num_parallel_tree': 15, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.045669, 'tree_no': 168}
{'eta': 0.4716445850977139, 'gamma': 0.004721908658803453, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.7835300943929013, 'sampling_method': 'gradient_based', 'lambda': 2.983784704269499, 'min_child_weight': 9, 'num_parallel_tree': 9, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.044785, 'tree_no': 169}
{'eta': 0.4921160164697796, 'gamma': 0.015921179212727454, 'eval_metric': 'error@0.5', 'max_depth': 6, 'subsample': 0.6832072678633904, 'sampling_method': 'gradient_based', 'lambda': 1.7341878369203365, 'min_child_weight': 3, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.04449, 'tree_no': 170}
{'eta': 0.4988177659677775, 'gamma': 0.406701500407803, 'eval_metric': 'error@0.5', 'max_depth': 6, 'subsample': 0.9173218061341473, 'sampling_method': 'gradient_based', 'lambda': 2.4565853485119886, 'min_child_weight': 1, 'num_parallel_tree': 16, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.044785, 'tree_no': 171}
{'eta': 0.4929384170817708, 'gamma': 0.007203397400268485, 'eval_metric': 'error@0.5', 'max_depth': 11, 'subsample': 0.7285337139959409, 'sampling_method': 'gradient_based', 'lambda': 0.40642010329081657, 'min_child_weight': 10, 'num_parallel_tree': 7, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.044196, 'tree_no': 172}
{'eta': 0.46887659405834536, 'gamma': 0.45483846534941336, 'eval_metric': 'error@0.5', 'max_depth': 8, 'subsample': 0.6370421426237622, 'sampling_method': 'gradient_based', 'lambda': 0.6033643658988127, 'min_child_weight': 2, 'num_parallel_tree': 12, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043606, 'tree_no': 173}
{'eta': 0.4832964239348306, 'gamma': 0.4919301412646199, 'eval_metric': 'error@0.5', 'max_depth': 10, 'subsample': 0.6709604286019678, 'sampling_method': 'gradient_based', 'lambda': 2.5973449583481685, 'min_child_weight': 1, 'num_parallel_tree': 8, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.044196, 'tree_no': 174}
{'eta': 0.45475261653238347, 'gamma': 0.11733746599264172, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.6625630541129368, 'sampling_method': 'gradient_based', 'lambda': 0.07271580535235356, 'min_child_weight': 3, 'num_parallel_tree': 14, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.045669, 'tree_no': 175}
{'eta': 0.4833893601070063, 'gamma': 0.18659610082473066, 'eval_metric': 'error@0.5', 'max_depth': 10, 'subsample': 0.7776514108333512, 'sampling_method': 'gradient_based', 'lambda': 0.015553274212554702, 'min_child_weight': 4, 'num_parallel_tree': 7, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.04449, 'tree_no': 176}
{'eta': 0.488475095623599, 'gamma': 0.43543550862624997, 'eval_metric': 'error@0.5', 'max_depth': 9, 'subsample': 0.9620936594684149, 'sampling_method': 'gradient_based', 'lambda': 0.08121221880918017, 'min_child_weight': 2, 'num_parallel_tree': 11, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043901, 'tree_no': 177}
{'eta': 0.4572773032974746, 'gamma': 0.42925036768144237, 'eval_metric': 'error@0.5', 'max_depth': 8, 'subsample': 0.7275780692262493, 'sampling_method': 'gradient_based', 'lambda': 2.732504938776473, 'min_child_weight': 1, 'num_parallel_tree': 14, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.042722, 'tree_no': 178}
{'eta': 0.495365941265721, 'gamma': 0.2560146551291118, 'eval_metric': 'error@0.5', 'max_depth': 3, 'subsample': 0.80487924114585, 'sampling_method': 'gradient_based', 'lambda': 1.6548473441543938, 'min_child_weight': 10, 'num_parallel_tree': 14, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.047437, 'tree_no': 179}
{'eta': 0.4875679489261315, 'gamma': 0.1865908662300088, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.6497430642423253, 'sampling_method': 'gradient_based', 'lambda': 2.941920830937664, 'min_child_weight': 7, 'num_parallel_tree': 11, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.04449, 'tree_no': 180}
{'eta': 0.4859008661498359, 'gamma': 0.0589405696943085, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.619400978104563, 'sampling_method': 'gradient_based', 'lambda': 0.3331294640401413, 'min_child_weight': 8, 'num_parallel_tree': 7, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.04508, 'tree_no': 181}
{'eta': 0.4876603819102483, 'gamma': 0.3508986561113956, 'eval_metric': 'error@0.5', 'max_depth': 6, 'subsample': 0.6039730000430964, 'sampling_method': 'gradient_based', 'lambda': 2.94245201885462, 'min_child_weight': 2, 'num_parallel_tree': 16, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043017, 'tree_no': 182}
{'eta': 0.47959759387119644, 'gamma': 0.007625793918970392, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.9927491378579738, 'sampling_method': 'gradient_based', 'lambda': 2.8847218875939316, 'min_child_weight': 1, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043901, 'tree_no': 183}
{'eta': 0.46312148655404944, 'gamma': 0.42656951342054855, 'eval_metric': 'error@0.5', 'max_depth': 7, 'subsample': 0.6250043031476018, 'sampling_method': 'gradient_based', 'lambda': 0.24625073278113396, 'min_child_weight': 8, 'num_parallel_tree': 7, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.045669, 'tree_no': 184}
{'eta': 0.48349430065641663, 'gamma': 0.15791680858638285, 'eval_metric': 'error@0.5', 'max_depth': 8, 'subsample': 0.6653995349367002, 'sampling_method': 'gradient_based', 'lambda': 2.261903071259144, 'min_child_weight': 1, 'num_parallel_tree': 13, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043017, 'tree_no': 185}
{'eta': 0.49589500309018325, 'gamma': 0.34580186116613926, 'eval_metric': 'error@0.5', 'max_depth': 7, 'subsample': 0.8699453650941353, 'sampling_method': 'gradient_based', 'lambda': 2.809209084953168, 'min_child_weight': 1, 'num_parallel_tree': 13, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043901, 'tree_no': 186}
{'eta': 0.49524156288895815, 'gamma': 0.4625923505505242, 'eval_metric': 'error@0.5', 'max_depth': 8, 'subsample': 0.6304803898157259, 'sampling_method': 'gradient_based', 'lambda': 1.7003213194603406, 'min_child_weight': 2, 'num_parallel_tree': 14, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043606, 'tree_no': 187}
{'eta': 0.482251582304429, 'gamma': 0.12954246923673962, 'eval_metric': 'error@0.5', 'max_depth': 5, 'subsample': 0.623456476669198, 'sampling_method': 'gradient_based', 'lambda': 0.12735901537129513, 'min_child_weight': 3, 'num_parallel_tree': 11, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043312, 'tree_no': 188}
{'eta': 0.46045964108061227, 'gamma': 0.4011406085304824, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.6979720578858415, 'sampling_method': 'gradient_based', 'lambda': 2.752718130496486, 'min_child_weight': 1, 'num_parallel_tree': 10, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.04449, 'tree_no': 189}
{'eta': 0.46597275263452614, 'gamma': 0.482525229058951, 'eval_metric': 'error@0.5', 'max_depth': 8, 'subsample': 0.921512890318667, 'sampling_method': 'gradient_based', 'lambda': 2.9720658264527735, 'min_child_weight': 9, 'num_parallel_tree': 13, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043606, 'tree_no': 190}
{'eta': 0.49313490343280286, 'gamma': 0.04901124805013929, 'eval_metric': 'error@0.5', 'max_depth': 5, 'subsample': 0.9411149107521902, 'sampling_method': 'gradient_based', 'lambda': 0.0006670777408540607, 'min_child_weight': 4, 'num_parallel_tree': 9, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043901, 'tree_no': 191}
{'eta': 0.4932590913499907, 'gamma': 0.26340680213805745, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.614749755243445, 'sampling_method': 'gradient_based', 'lambda': 2.7915086385517003, 'min_child_weight': 1, 'num_parallel_tree': 15, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043312, 'tree_no': 192}
{'eta': 0.4872908227223334, 'gamma': 0.011780062917684464, 'eval_metric': 'error@0.5', 'max_depth': 6, 'subsample': 0.9772914637520242, 'sampling_method': 'gradient_based', 'lambda': 2.6057691781332784, 'min_child_weight': 1, 'num_parallel_tree': 9, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.042722, 'tree_no': 193}
{'eta': 0.4630268855705998, 'gamma': 0.47291257990451857, 'eval_metric': 'error@0.5', 'max_depth': 10, 'subsample': 0.9948489881531074, 'sampling_method': 'gradient_based', 'lambda': 2.9309234723813136, 'min_child_weight': 8, 'num_parallel_tree': 9, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043901, 'tree_no': 194}
{'eta': 0.4804549616651296, 'gamma': 0.39574941642771416, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.9975328075181921, 'sampling_method': 'gradient_based', 'lambda': 1.519153664557813, 'min_child_weight': 9, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.044785, 'tree_no': 195}
{'eta': 0.48584907283016, 'gamma': 0.4743564825475999, 'eval_metric': 'error@0.5', 'max_depth': 8, 'subsample': 0.9936752537645961, 'sampling_method': 'gradient_based', 'lambda': 2.962058074734353, 'min_child_weight': 6, 'num_parallel_tree': 7, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.046553, 'tree_no': 196}
{'eta': 0.49065943359452374, 'gamma': 0.3261471644750417, 'eval_metric': 'error@0.5', 'max_depth': 10, 'subsample': 0.9988878947791848, 'sampling_method': 'gradient_based', 'lambda': 2.9498297118681633, 'min_child_weight': 8, 'num_parallel_tree': 13, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.045374, 'tree_no': 197}
{'eta': 0.3990616801888999, 'gamma': 0.018667407854761953, 'eval_metric': 'error@0.5', 'max_depth': 12, 'subsample': 0.6194528490353917, 'sampling_method': 'gradient_based', 'lambda': 0.3434291061486434, 'min_child_weight': 4, 'num_parallel_tree': 17, 'objective': 'binary:logistic', 'verbosity': 1, 'max_delta_step ': 1, 'validate_parameters': 1, 'loss': -0.043901, 'tree_no': 198}
